Metrics,Severity,API,Description
java.method.added,No,org.apache.catalina.filters.RemoteIpFilter.init:(),Added Methods
java.method.added,No,org.apache.catalina.connector.Request.convertCookies:(),Added Methods
java.method.added,No,org.apache.catalina.connector.Request.getContentLengthLong:(),Added Methods
java.method.added,No,org.apache.catalina.connector.Request.getHttpServletMapping:(),Added Methods
java.method.added,No,org.apache.catalina.connector.Request.getMappingData:(),Added Methods
java.method.added,No,org.apache.catalina.connector.Request.getPeerAddr:(),Added Methods
java.method.added,No,org.apache.catalina.connector.Request.getServerCookies:(),Added Methods
java.method.added,No,org.apache.catalina.connector.Request.getTrailerFields:(),Added Methods
java.method.added,No,org.apache.catalina.connector.Request.isFinished:(),Added Methods
java.method.added,No,org.apache.catalina.connector.Request.isTrailerFieldsReady:(),Added Methods
java.method.added,No,org.apache.catalina.connector.Request.newPushBuilder:(),Added Methods
java.method.added,No,org.apache.catalina.connector.Request.newPushBuilder:(Ljavax.servlet.http.HttpServletRequest),Added Methods
java.method.added,No,org.apache.catalina.connector.Request.recycleCookieInfo:(Z),Added Methods
java.method.added,No,"org.apache.catalina.connector.Request.""<init>"":(Lorg.apache.catalina.connector.Connector)",Added Methods
java.method.added,No,org.apache.catalina.connector.Request.setContentType:(Ljava.lang.String),Added Methods
java.method.added,No,org.apache.catalina.connector.Request.setRequest:(Ljavax.servlet.http.HttpServletRequest),Added Methods
java.method.added,No,org.apache.catalina.connector.Request.upgrade:(Ljava.lang.Class),Added Methods
java.method.added,No,"org.apache.catalina.valves.AbstractAccessLogValve.RequestAttributeElement.""<init>"":(Ljava.lang.String)",Added Methods
java.method.added,No,org.apache.catalina.valves.AbstractAccessLogValve.RequestAttributeElement.addElement:(Ljava.io.CharArrayWriterLjava.util.DateLorg.apache.catalina.connector.RequestLorg.apache.catalina.connector.ResponseJ),Added Methods
java.method.added,No,org.apache.catalina.valves.ExtendedAccessLogValve.RequestAttributeElement.addElement:(Ljava.io.CharArrayWriterLjava.util.DateLorg.apache.catalina.connector.RequestLorg.apache.catalina.connector.ResponseJ),Added Methods
java.method.added,No,"org.apache.catalina.valves.AbstractAccessLogValve.RequestElement.""<init>"":()",Added Methods
java.method.added,No,org.apache.catalina.valves.AbstractAccessLogValve.RequestElement.addElement:(Ljava.io.CharArrayWriterLjava.util.DateLorg.apache.catalina.connector.RequestLorg.apache.catalina.connector.ResponseJ),Added Methods
java.method.added,No,org.apache.catalina.connector.RequestFacade.changeSessionId:(),Added Methods
java.method.added,No,org.apache.catalina.connector.RequestFacade.getContentLengthLong:(),Added Methods
java.method.added,No,org.apache.catalina.connector.RequestFacade.getHttpServletMapping:(),Added Methods
java.method.added,No,org.apache.catalina.connector.RequestFacade.getTrailerFields:(),Added Methods
java.method.added,No,org.apache.catalina.connector.RequestFacade.isTrailerFieldsReady:(),Added Methods
java.method.added,No,org.apache.catalina.connector.RequestFacade.newPushBuilder:(),Added Methods
java.method.added,No,org.apache.catalina.connector.RequestFacade.newPushBuilder:(Ljavax.servlet.http.HttpServletRequest),Added Methods
java.method.added,No,org.apache.catalina.connector.RequestFacade.upgrade:(Ljava.lang.Class),Added Methods
java.method.added,No,org.apache.catalina.valves.RequestFilterValve.getUsePeerAddress:(),Added Methods
java.method.added,No,org.apache.catalina.valves.RequestFilterValve.setUsePeerAddress:(Z),Added Methods
java.method.added,No,org.apache.catalina.valves.ExtendedAccessLogValve.RequestHeaderElement.addElement:(Ljava.io.CharArrayWriterLjava.util.DateLorg.apache.catalina.connector.RequestLorg.apache.catalina.connector.ResponseJ),Added Methods
java.method.added,No,org.apache.catalina.valves.ExtendedAccessLogValve.RequestParameterElement.addElement:(Ljava.io.CharArrayWriterLjava.util.DateLorg.apache.catalina.connector.RequestLorg.apache.catalina.connector.ResponseJ),Added Methods
java.method.added,No,"org.apache.catalina.valves.AbstractAccessLogValve.RequestURIElement.""<init>"":()",Added Methods
java.method.added,No,org.apache.catalina.valves.AbstractAccessLogValve.RequestURIElement.addElement:(Ljava.io.CharArrayWriterLjava.util.DateLorg.apache.catalina.connector.RequestLorg.apache.catalina.connector.ResponseJ),Added Methods
java.method.added,No,org.apache.catalina.util.RequestUtil.getRequestURL:(Ljavax.servlet.http.HttpServletRequest),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.Resolver.getUriCharset:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.Resolver.resolve:(Ljava.lang.String),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.Resolver.resolveEnv:(Ljava.lang.String),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.Resolver.resolveHttp:(Ljava.lang.String),Added Methods
java.method.added,No,"org.apache.catalina.valves.rewrite.Resolver.""<init>"":()",Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.Resolver.resolveResource:(ILjava.lang.String),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.Resolver.resolveSsl:(Ljava.lang.String),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.ResolverImpl.getUriCharset:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.ResolverImpl.resolve:(Ljava.lang.String),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.ResolverImpl.resolveEnv:(Ljava.lang.String),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.ResolverImpl.resolveHttp:(Ljava.lang.String),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.ResolverImpl.resolveResource:(ILjava.lang.String),Added Methods
java.method.added,No,"org.apache.catalina.valves.rewrite.ResolverImpl.""<init>"":(Lorg.apache.catalina.connector.Request)",Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.ResolverImpl.resolveSsl:(Ljava.lang.String),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteCond.ResourceCondition.evaluate:(Ljava.lang.StringLorg.apache.catalina.valves.rewrite.Resolver),Added Methods
java.method.added,No,"org.apache.catalina.valves.rewrite.RewriteCond.ResourceCondition.""<init>"":()",Added Methods
java.method.added,No,org.apache.catalina.WebResourceRoot.ResourceSetType.valueOf:(Ljava.lang.String),Added Methods
java.method.added,No,org.apache.catalina.WebResourceRoot.ResourceSetType.values:(),Added Methods
java.method.added,No,org.apache.catalina.connector.Response.generateCookieString:(Ljavax.servlet.http.Cookie),Added Methods
java.method.added,No,org.apache.catalina.connector.Response.getCookies:(),Added Methods
java.method.added,No,org.apache.catalina.connector.Response.getTrailerFields:(),Added Methods
java.method.added,No,"org.apache.catalina.connector.Response.""<init>"":(I)",Added Methods
java.method.added,No,org.apache.catalina.connector.Response.sendAcknowledgement:(Lorg.apache.coyote.ContinueResponseTiming),Added Methods
java.method.added,No,org.apache.catalina.connector.Response.setContentLengthLong:(J),Added Methods
java.method.added,No,org.apache.catalina.connector.Response.setResponse:(Ljavax.servlet.http.HttpServletResponse),Added Methods
java.method.added,No,org.apache.catalina.connector.Response.setTrailerFields:(Ljava.util.function.Supplier),Added Methods
java.method.added,No,org.apache.catalina.valves.ExtendedAccessLogValve.ResponseAllHeaderElement.addElement:(Ljava.io.CharArrayWriterLjava.util.DateLorg.apache.catalina.connector.RequestLorg.apache.catalina.connector.ResponseJ),Added Methods
java.method.added,No,org.apache.catalina.connector.ResponseFacade.getTrailerFields:(),Added Methods
java.method.added,No,org.apache.catalina.connector.ResponseFacade.setContentLengthLong:(J),Added Methods
java.method.added,No,org.apache.catalina.connector.ResponseFacade.setTrailerFields:(Ljava.util.function.Supplier),Added Methods
java.method.added,No,"org.apache.catalina.valves.AbstractAccessLogValve.ResponseHeaderElement.""<init>"":(Ljava.lang.String)",Added Methods
java.method.added,No,org.apache.catalina.valves.AbstractAccessLogValve.ResponseHeaderElement.addElement:(Ljava.io.CharArrayWriterLjava.util.DateLorg.apache.catalina.connector.RequestLorg.apache.catalina.connector.ResponseJ),Added Methods
java.method.added,No,org.apache.catalina.valves.ExtendedAccessLogValve.ResponseHeaderElement.addElement:(Ljava.io.CharArrayWriterLjava.util.DateLorg.apache.catalina.connector.RequestLorg.apache.catalina.connector.ResponseJ),Added Methods
java.method.added,No,org.apache.catalina.filters.RestCsrfPreventionFilter.init:(Ljavax.servlet.FilterConfig),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteCond.evaluate:(Ljava.util.regex.MatcherLjava.util.regex.MatcherLorg.apache.catalina.valves.rewrite.Resolver),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteCond.getCondPattern:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteCond.getFlagsString:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteCond.getMatcher:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteCond.getTestString:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteCond.isNocase:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteCond.isOrnext:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteCond.isPositive:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteCond.parse:(Ljava.util.Map),Added Methods
java.method.added,No,"org.apache.catalina.valves.rewrite.RewriteCond.""<init>"":()",Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteCond.setCondPattern:(Ljava.lang.String),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteCond.setFlagsString:(Ljava.lang.String),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteCond.setNocase:(Z),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteCond.setOrnext:(Z),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteCond.setPositive:(Z),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteCond.setTestString:(Ljava.lang.String),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteCond.toString:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.Substitution.RewriteCondBackReferenceElement.evaluate:(Ljava.util.regex.MatcherLjava.util.regex.MatcherLorg.apache.catalina.valves.rewrite.Resolver),Added Methods
java.method.added,No,"org.apache.catalina.valves.rewrite.Substitution.RewriteCondBackReferenceElement.""<init>"":()",Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteMap.lookup:(Ljava.lang.String),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteMap.setParameters:(Ljava.lang.String),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteMap.setParameters:([Ljava.lang.String),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.addCondition:(Lorg.apache.catalina.valves.rewrite.RewriteCond),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.addEnvName:(Ljava.lang.String),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.addEnvValue:(Ljava.lang.String),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.evaluate:(Ljava.lang.CharSequenceLorg.apache.catalina.valves.rewrite.Resolver),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.getConditions:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.getCookieDomain:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.getCookieLifetime:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.getCookieName:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.getCookiePath:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.getCookieResult:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.getCookieValue:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.getEnvName:(I),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.getEnvResult:(I),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.getEnvSize:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.getEnvValue:(I),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.getFlagsString:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.getPatternString:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.getRedirectCode:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.getSkip:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.getSubstitution:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.getSubstitutionString:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.getTypeValue:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.isChain:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.isCookie:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.isCookieHttpOnly:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.isCookieSecure:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.isEnv:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.isEscapeBackReferences:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.isForbidden:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.isGone:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.isHost:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.isLast:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.isNext:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.isNocase:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.isNoescape:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.isNosubreq:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.isQsappend:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.isQsdiscard:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.isRedirect:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.isType:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.parse:(Ljava.util.Map),Added Methods
java.method.added,No,"org.apache.catalina.valves.rewrite.RewriteRule.""<init>"":()",Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.setChain:(Z),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.setConditions:([Lorg.apache.catalina.valves.rewrite.RewriteCond),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.setCookie:(Z),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.setCookieDomain:(Ljava.lang.String),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.setCookieHttpOnly:(Z),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.setCookieLifetime:(I),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.setCookieName:(Ljava.lang.String),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.setCookiePath:(Ljava.lang.String),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.setCookieSecure:(Z),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.setCookieValue:(Ljava.lang.String),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.setEnv:(Z),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.setEscapeBackReferences:(Z),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.setFlagsString:(Ljava.lang.String),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.setForbidden:(Z),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.setGone:(Z),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.setHost:(Z),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.setLast:(Z),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.setNext:(Z),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.setNocase:(Z),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.setNoescape:(Z),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.setNosubreq:(Z),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.setPatternString:(Ljava.lang.String),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.setQsappend:(Z),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.setQsdiscard:(Z),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.setRedirect:(Z),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.setRedirectCode:(I),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.setSkip:(I),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.setSubstitution:(Lorg.apache.catalina.valves.rewrite.Substitution),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.setSubstitutionString:(Ljava.lang.String),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.setType:(Z),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.setTypeValue:(Ljava.lang.String),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteRule.toString:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.Substitution.RewriteRuleBackReferenceElement.evaluate:(Ljava.util.regex.MatcherLjava.util.regex.MatcherLorg.apache.catalina.valves.rewrite.Resolver),Added Methods
java.method.added,No,"org.apache.catalina.valves.rewrite.Substitution.RewriteRuleBackReferenceElement.""<init>"":(Lorg.apache.catalina.valves.rewrite.Substitution)",Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteValve.getConfiguration:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteValve.getEnabled:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteValve.initInternal:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteValve.invoke:(Lorg.apache.catalina.connector.RequestLorg.apache.catalina.connector.Response),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteValve.parse:(Ljava.io.BufferedReader),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteValve.parse:(Ljava.lang.String),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteValve.parseCondFlag:(Ljava.lang.StringLorg.apache.catalina.valves.rewrite.RewriteCondLjava.lang.String),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteValve.parseRuleFlag:(Ljava.lang.StringLorg.apache.catalina.valves.rewrite.RewriteRuleLjava.lang.String),Added Methods
java.method.added,No,"org.apache.catalina.valves.rewrite.RewriteValve.""<init>"":()",Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteValve.setConfiguration:(Ljava.lang.String),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteValve.setEnabled:(Z),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteValve.startInternal:(),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.RewriteValve.stopInternal:(),Added Methods
java.method.added,No,org.apache.catalina.authenticator.SavedRequest.getOriginalMaxInactiveInterval:(),Added Methods
java.method.added,No,org.apache.catalina.authenticator.SavedRequest.setOriginalMaxInactiveInterval:(I),Added Methods
java.method.added,No,org.apache.catalina.realm.SecretKeyCredentialHandler.getAlgorithm:(),Added Methods
java.method.added,No,org.apache.catalina.realm.SecretKeyCredentialHandler.getDefaultIterations:(),Added Methods
java.method.added,No,org.apache.catalina.realm.SecretKeyCredentialHandler.getKeyLength:(),Added Methods
java.method.added,No,org.apache.catalina.realm.SecretKeyCredentialHandler.getLog:(),Added Methods
java.method.added,No,org.apache.catalina.realm.SecretKeyCredentialHandler.matches:(Ljava.lang.StringLjava.lang.String),Added Methods
java.method.added,No,org.apache.catalina.realm.SecretKeyCredentialHandler.mutate:(Ljava.lang.String[BI),Added Methods
java.method.added,No,org.apache.catalina.realm.SecretKeyCredentialHandler.mutate:(Ljava.lang.String[BII),Added Methods
java.method.added,No,"org.apache.catalina.realm.SecretKeyCredentialHandler.""<init>"":()",Added Methods
java.method.added,No,org.apache.catalina.realm.SecretKeyCredentialHandler.setAlgorithm:(Ljava.lang.String),Added Methods
java.method.added,No,org.apache.catalina.realm.SecretKeyCredentialHandler.setKeyLength:(I),Added Methods
java.method.added,No,org.apache.catalina.Server.getCatalinaBase:(),Added Methods
java.method.added,No,org.apache.catalina.Server.getCatalinaHome:(),Added Methods
java.method.added,No,org.apache.catalina.Server.getGlobalNamingResources:(),Added Methods
java.method.added,No,org.apache.catalina.Server.getNamingToken:(),Added Methods
java.method.added,No,org.apache.catalina.Server.getPortOffset:(),Added Methods
java.method.added,No,org.apache.catalina.Server.getPortWithOffset:(),Added Methods
java.method.added,No,org.apache.catalina.Server.getUtilityExecutor:(),Added Methods
java.method.added,No,org.apache.catalina.Server.getUtilityThreads:(),Added Methods
java.method.added,No,org.apache.catalina.Server.setCatalinaBase:(Ljava.io.File),Added Methods
java.method.added,No,org.apache.catalina.Server.setCatalinaHome:(Ljava.io.File),Added Methods
java.method.added,No,org.apache.catalina.Server.setGlobalNamingResources:(Lorg.apache.catalina.deploy.NamingResourcesImpl),Added Methods
java.method.added,No,org.apache.catalina.Server.setPortOffset:(I),Added Methods
java.method.added,No,org.apache.catalina.Server.setUtilityThreads:(I),Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.Substitution.ServerVariableElement.evaluate:(Ljava.util.regex.MatcherLjava.util.regex.MatcherLorg.apache.catalina.valves.rewrite.Resolver),Added Methods
java.method.added,No,"org.apache.catalina.valves.rewrite.Substitution.ServerVariableElement.""<init>"":()",Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.Substitution.ServerVariableEnvElement.evaluate:(Ljava.util.regex.MatcherLjava.util.regex.MatcherLorg.apache.catalina.valves.rewrite.Resolver),Added Methods
java.method.added,No,"org.apache.catalina.valves.rewrite.Substitution.ServerVariableEnvElement.""<init>"":()",Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.Substitution.ServerVariableHttpElement.evaluate:(Ljava.util.regex.MatcherLjava.util.regex.MatcherLorg.apache.catalina.valves.rewrite.Resolver),Added Methods
java.method.added,No,"org.apache.catalina.valves.rewrite.Substitution.ServerVariableHttpElement.""<init>"":()",Added Methods
java.method.added,No,org.apache.catalina.valves.rewrite.Substitution.ServerVariableSslElement.evaluate:(Ljava.util.regex.MatcherLjava.util.regex.MatcherLorg.apache.catalina.valves.rewrite.Resolver),Added Methods
java.method.added,No,"org.apache.catalina.valves.rewrite.Substitution.ServerVariableSslElement.""<init>"":()",Added Methods
java.method.added,No,org.apache.catalina.startup.Catalina.ServerXml.load:(Lorg.apache.catalina.startup.Catalina),Added Methods
java.method.added,No,org.apache.catalina.Service.getContainer:(),Added Methods
java.method.added,No,org.apache.catalina.Service.getDomain:(),Added Methods
java.method.added,No,org.apache.catalina.Service.getMapper:(),Added Methods
java.method.added,No,org.apache.catalina.Service.setContainer:(Lorg.apache.catalina.Engine),Added Methods
java.method.added,No,org.apache.naming.factory.webservices.ServiceProxy.invoke:(Ljava.lang.ObjectLjava.lang.reflect.Method[Ljava.lang.Object),Added Methods
java.method.added,No,"org.apache.naming.factory.webservices.ServiceProxy.""<init>"":(Ljavax.xml.rpc.Service)",Added Methods
java.method.added,No,org.apache.naming.factory.webservices.ServiceProxy.setPortComponentRef:(Ljava.util.Hashtable),Added Methods
java.method.added,No,org.apache.naming.factory.webservices.ServiceRefFactory.getObjectInstance:(Ljava.lang.ObjectLjavax.naming.NameLjavax.naming.ContextLjava.util.Hashtable),Added Methods
java.method.added,No,"org.apache.naming.factory.webservices.ServiceRefFactory.""<init>"":()",Added Methods
java.method.added,No,org.apache.catalina.valves.ExtendedAccessLogValve.ServletContextElement.addElement:(Ljava.io.CharArrayWriterLjava.util.DateLorg.apache.catalina.connector.RequestLorg.apache.catalina.connector.ResponseJ),Added Methods
java.method.added,No,org.apache.catalina.Session.getIdleTime:(),Added Methods
java.method.added,No,org.apache.catalina.Session.getIdleTimeInternal:(),Added Methods
java.method.added,No,org.apache.catalina.Session.tellChangedSessionId:(Ljava.lang.StringLjava.lang.StringZZ),Added Methods
java.method.added,No,"org.apache.catalina.valves.AbstractAccessLogValve.SessionAttributeElement.""<init>"":(Ljava.lang.String)",Added Methods
java.method.added,No,org.apache.catalina.valves.AbstractAccessLogValve.SessionAttributeElement.addElement:(Ljava.io.CharArrayWriterLjava.util.DateLorg.apache.catalina.connector.RequestLorg.apache.catalina.connector.ResponseJ),Added Methods
java.method.added,No,org.apache.catalina.valves.ExtendedAccessLogValve.SessionAttributeElement.addElement:(Ljava.io.CharArrayWriterLjava.util.DateLorg.apache.catalina.connector.RequestLorg.apache.catalina.connector.ResponseJ),Added Methods
java.method.added,No,org.apache.catalina.util.SessionConfig.getSessionCookiePath:(Lorg.apache.catalina.Context),Added Methods
java.method.added,No,"org.apache.catalina.valves.AbstractAccessLogValve.SessionIdElement.""<init>"":()",Added Methods
java.method.added,No,org.apache.catalina.valves.AbstractAccessLogValve.SessionIdElement.addElement:(Ljava.io.CharArrayWriterLjava.util.DateLorg.apache.catalina.connector.RequestLorg.apache.catalina.connector.ResponseJ),Added Methods
java.method.added,No,org.apache.catalina.util.SessionIdGeneratorBase.getSecureRandomAlgorithm:(),Added Methods
java.method.added,No,org.apache.catalina.util.SessionIdGeneratorBase.getSecureRandomClass:(),Added Methods
java.method.added,No,org.apache.catalina.util.SessionIdGeneratorBase.getSecureRandomProvider:(),Added Methods
java.method.added,No,org.apache.catalina.authenticator.jaspic.SimpleAuthConfigProvider.createServerAuthConfig:(Ljava.lang.StringLjava.lang.StringLjavax.security.auth.callback.CallbackHandlerLjava.util.Map),Added Methods
java.method.added,No,org.apache.catalina.authenticator.jaspic.SimpleAuthConfigProvider.getClientAuthConfig:(Ljava.lang.StringLjava.lang.StringLjavax.security.auth.callback.CallbackHandler),Added Methods
java.method.added,No,org.apache.catalina.authenticator.jaspic.SimpleAuthConfigProvider.getServerAuthConfig:(Ljava.lang.StringLjava.lang.StringLjavax.security.auth.callback.CallbackHandler),Added Methods
java.method.added,No,org.apache.catalina.authenticator.jaspic.SimpleAuthConfigProvider.refresh:(),Added Methods
java.method.added,No,"org.apache.catalina.authenticator.jaspic.SimpleAuthConfigProvider.""<init>"":(Ljava.util.MapLjavax.security.auth.message.config.AuthConfigFactory)",Added Methods
java.method.added,No,org.apache.catalina.authenticator.jaspic.SimpleServerAuthConfig.createServerAuthContext:(Ljava.util.List),Added Methods
java.method.added,No,org.apache.catalina.authenticator.jaspic.SimpleServerAuthConfig.getAppContext:(),Added Methods
java.method.added,No,org.apache.catalina.authenticator.jaspic.SimpleServerAuthConfig.getAuthContext:(Ljava.lang.StringLjavax.security.auth.SubjectLjava.util.Map),Added Methods
java.method.added,No,org.apache.catalina.authenticator.jaspic.SimpleServerAuthConfig.getAuthContextID:(Ljavax.security.auth.message.MessageInfo),Added Methods
